Date;Open;High;Low;Close;Adj Close;Volume
2021-12-17;2152.51;2186.36;2124.74;2173.93;2173.93;5609780000
2021-12-16;2196.82;2216.09;2144.7;2152.46;2152.46;3592810000
2021-12-15;2159.88;2199.86;2130.91;2195.21;2195.21;3367580000
2021-12-14;2178.92;2189.71;2153.21;2159.65;2159.65;3292740000
2021-12-13;2211.59;2211.59;2169.01;2180.5;2180.5;3322050000
2021-12-10;2221.43;2240.38;2200.1;2211.81;2211.81;2858310000
2021-12-09;2270.27;2270.27;2220.18;2220.21;2220.21;2851660000
2021-12-08;2254.31;2276.75;2248.24;2271.71;2271.71;3061550000
2021-12-07;2206.77;2271.71;2206.77;2253.79;2253.79;3334320000
2021-12-06;2160.16;2218.27;2154.62;2203.48;2203.48;3305690000
2021-12-03;2207.06;2216.18;2143.12;2159.31;2159.31;3971500000
2021-12-02;2147.62;2211.66;2147.62;2206.33;2206.33;3771510000
2021-12-01;2203.12;2253.37;2147.4;2147.42;2147.42;4078260000
2021-11-30;2241.05;2241.05;2175.68;2198.91;2198.91;4950190000
2021-11-29;2248.9;2281.28;2232.09;2241.98;2241.98;3471380000
2021-11-26;2328.98;2328.98;2215.24;2245.94;2245.94;2676740000
2021-11-24;2326.7;2334.37;2303.94;2331.46;2331.46;2464040000
2021-11-23;2331.25;2342.63;2303.38;2327.86;2327.86;3428780000
2021-11-22;2343.67;2369.63;2331.35;2331.35;2331.35;3206280000
2021-11-19;2362.44;2362.44;2341.57;2343.16;2343.16;3265600000
2021-11-18;2377.6;2385.99;2348.52;2363.59;2363.59;3335620000
2021-11-17;2404.21;2404.21;2369.11;2377.01;2377.01;3221250000
2021-11-16;2400.1;2408.34;2386.51;2405.02;2405.02;2838210000
2021-11-15;2412.04;2421.07;2392.89;2400.93;2400.93;2618980000
2021-11-12;2409.46;2417.2;2405.84;2411.78;2411.78;2865790000
2021-11-11;2390.5;2418.83;2390.5;2409.14;2409.14;2623140000
2021-11-10;2426.44;2428.97;2380.76;2389.58;2389.58;3581630000
2021-11-09;2442.22;2442.22;2414.43;2427.29;2427.29;3110230000
2021-11-08;2438.36;2458.86;2438.06;2442.74;2442.74;3465720000
2021-11-05;2403.13;2449.14;2403.13;2437.08;2437.08;3491150000
2021-11-04;2404.68;2423.83;2395.5;2402.43;2402.43;3332940000
2021-11-03;2361.82;2413.39;2355.18;2404.28;2404.28;3339440000
2021-11-02;2358.25;2363.55;2345.4;2361.86;2361.86;3309690000
2021-11-01;2298.08;2358.64;2298.08;2358.12;2358.12;2924000000
2021-10-29;2296.74;2302.35;2287.86;2297.19;2297.19;3632260000
2021-10-28;2253.9;2298.76;2253.9;2297.98;2297.98;3197560000
2021-10-27;2295.45;2295.45;2252.49;2252.49;2252.49;3259510000
2021-10-26;2313.35;2321.47;2296.07;2296.08;2296.08;2866500000
2021-10-25;2291.8;2314.84;2291.8;2312.64;2312.64;3250210000
2021-10-22;2295.67;2299.73;2277.04;2291.27;2291.27;3062810000
2021-10-21;2290.41;2304;2284.97;2296.18;2296.18;3016950000
2021-10-20;2276.02;2294.92;2271.84;2289.77;2289.77;2671560000
2021-10-19;2269.25;2284.67;2265.7;2275.91;2275.91;2531210000
2021-10-18;2265.06;2272.35;2255.41;2267.84;2267.84;2683540000
2021-10-15;2276.74;2306.27;2265.65;2265.65;2265.65;3000560000
2021-10-15;2276.74;2306.27;2265.65;2265.65;2265.65;3000560000
2021-10-14;2243.95;2275.51;2243.95;2274.18;2274.18;2642920000
2021-10-13;2235.02;2241.97;2220.24;2241.97;2241.97;2926460000
2021-10-12;2221.55;2241.4;2221.55;2234.27;2234.27;2608150000
2021-10-11;2233;2251.65;2220.64;2220.64;2220.64;2580000000
2021-10-08;2250.32;2256.56;2233.09;2233.09;2233.09;2401890000
2021-10-07;2217.58;2265.22;2217.58;2250.09;2250.09;3096080000
2021-10-06;2226.05;2226.05;2188.69;2214.96;2214.96;3219590000
2021-10-05;2218.47;2245.03;2218.47;2228.36;2228.36;2967400000
2021-10-04;2240.85;2240.85;2210.61;2217.47;2217.47;3110560000
2021-10-01;2205.91;2252.04;2197.15;2241.63;2241.63;3148980000
2021-09-30;2226.74;2239.54;2204.37;2204.37;2204.37;3123770000
2021-09-29;2230.61;2239.75;2221.72;2225.31;2225.31;2753800000
2021-09-28;2279.51;2279.51;2227.58;2229.78;2229.78;3495970000
2021-09-27;2247.96;2293.35;2247.96;2281;2281;3032870000
2021-09-24;2257.95;2259.93;2239.17;2248.07;2248.07;2772090000
2021-09-23;2220.06;2265.81;2220.06;2259.04;2259.04;2833290000
2021-09-22;2188.1;2234.17;2188.1;2218.56;2218.56;3273670000
2021-09-21;2183.72;2201.71;2172.83;2186.18;2186.18;3044300000
2021-09-20;2233.1;2233.1;2155.34;2182.2;2182.2;3773680000
2021-09-17;2233.55;2240.73;2220.39;2236.87;2236.87;5622210000
2021-09-16;2234.31;2242.84;2217.35;2232.91;2232.91;3321030000
2021-09-15;2210.46;2236.96;2207.42;2234.45;2234.45;3154760000
2021-09-14;2241.78;2249.94;2204.14;2209.98;2209.98;2568730000
2021-09-13;2228.49;2244.72;2217.12;2240.78;2240.78;3096390000
2021-09-10;2250.63;2264.11;2227.54;2227.55;2227.55;2851140000
2021-09-09;2249.54;2273.18;2244.13;2249.13;2249.13;3035300000
2021-09-08;2275;2275;2241.43;2249.73;2249.73;2808480000
2021-09-07;2292.17;2300.59;2275.57;2275.61;2275.61;3098870000
2021-09-03;2303.75;2303.75;2286.7;2292.05;2292.05;2609660000
2021-09-02;2288.03;2309.97;2288.03;2304.02;2304.02;2897010000
2021-09-01;2274.21;2293.05;2264.59;2287.06;2287.06;3101830000
2021-08-31;2266.28;2277.19;2260.43;2273.77;2273.77;3090380000
2021-08-30;2278.45;2286.36;2264.3;2265.99;2265.99;2557300000
2021-08-27;2213.79;2281.84;2213.79;2277.15;2277.15;2862360000
2021-08-26;2239.2;2244.44;2212.21;2213.98;2213.98;2704600000
2021-08-25;2230.73;2252.14;2226.64;2239.27;2239.27;2554680000
2021-08-24;2208.8;2232;2208.8;2230.91;2230.91;3037770000
2021-08-23;2169.11;2211.12;2169.11;2208.3;2208.3;2965520000
2021-08-20;2131.8;2169.65;2127.32;2167.6;2167.6;2867770000
2021-08-19;2157.04;2157.04;2122.24;2132.42;2132.42;3120840000
2021-08-18;2177.13;2192.16;2157.97;2158.78;2158.78;2965210000
2021-08-17;2201.65;2201.65;2152.49;2177.17;2177.17;2884000000
2021-08-16;2222.03;2222.03;2192.28;2209.48;2209.48;2707170000
2021-08-13;2244.2;2244.2;2221.31;2223.11;2223.11;2371630000
2021-08-12;2250.19;2250.63;2232.71;2244.07;2244.07;2543860000
2021-08-11;2240.11;2250.37;2221.68;2250.34;2250.34;2803060000
2021-08-10;2236.09;2245.03;2230.03;2239.36;2239.36;3219840000
2021-08-09;2247.43;2247.43;2231.48;2234.81;2234.81;2779880000
2021-08-06;2237.09;2258.32;2235.58;2247.76;2247.76;2839970000
2021-08-05;2198.16;2236.19;2198.16;2236.01;2236.01;2734220000
2021-08-04;2220.67;2223.11;2195.37;2196.32;2196.32;3382620000
2021-08-03;2216.25;2223.6;2189.76;2223.58;2223.58;3305340000
2021-08-02;2228.03;2256.44;2212.45;2215.5;2215.5;2919940000
2021-07-30;2238.9;2251.37;2219.95;2226.25;2226.25;2861600000
2021-07-29;2193.16;2256.97;2190.66;2240.03;2240.03;2815510000
2021-07-28;2193.16;2237.04;2190.66;2224.96;2224.96;3215130000
2021-07-27;2215.64;2215.64;2171.37;2191.83;2191.83;3381080000
2021-07-26;2210.11;2232.22;2207.54;2216.92;2216.92;2679110000
2021-07-23;2201.03;2212.31;2186.51;2209.65;2209.65;3490730000
2021-07-22;2233.78;2233.78;2192.98;2199.48;2199.48;2907910000
2021-07-21;2195.75;2236.94;2195.75;2234.04;2234.04;3078550000
2021-07-20;2131.79;2206.63;2131.79;2194.3;2194.3;3634190000
2021-07-19;2159.71;2159.71;2107.07;2130.68;2130.68;4155790000
2021-07-16;2191.87;2210.5;2160.53;2163.24;2163.24;3165160000
2021-07-15;2201.27;2202.75;2166.33;2190.29;2190.29;3226930000
2021-07-14;2240.25;2254.81;2201.23;2202.36;2202.36;3213870000
2021-07-13;2280.49;2280.49;2238.37;2238.86;2238.86;3166900000
2021-07-12;2279.63;2283.46;2262.26;2281.82;2281.82;2983980000
2021-07-09;2234.83;2280.01;2234.83;2280;2280;2738280000
2021-07-08;2249.94;2252.72;2192.98;2231.68;2231.68;3393780000
2021-07-08;2249.94;2252.72;2192.98;2231.68;2231.68;3393780000
2021-07-07;2274.53;2278.1;2235.5;2252.85;2252.85;3243900000
2021-07-06;2305.96;2306.91;2256.97;2274.5;2274.5;3437900000
2021-07-02;2328.53;2332.95;2302.94;2305.76;2305.76;2628550000
2021-07-01;2312.57;2332.28;2312.57;2329.36;2329.36;3077580000
2021-06-30;2307.95;2317.3;2295.43;2310.55;2310.55;3687880000
2021-06-29;2323.07;2332.28;2305.92;2308.84;2308.84;3049560000
2021-06-28;2335.34;2342.19;2307.22;2322.34;2322.34;3415610000
2021-06-25;2336.86;2350.22;2334.4;2334.4;2334.4;6248390000
2021-06-24;2305.41;2333.66;2305.41;2333.62;2333.62;3141680000
2021-06-23;2296.4;2314.3;2296.4;2303.47;2303.47;3172440000
2021-06-22;2285.46;2298.36;2266.16;2295.95;2295.95;3208760000
2021-06-21;2238.62;2289.76;2238.62;2286.09;2286.09;3391740000
2021-06-18;2284.96;2284.96;2229.58;2237.75;2237.75;6084980000
2021-06-17;2314.2;2316.6;2264.12;2287.46;2287.46;3952110000
2021-06-16;2319.09;2321.91;2296.21;2314.69;2314.69;3722050000
2021-06-15;2326.76;2327.87;2301.78;2320.07;2320.07;3578450000
2021-06-14;2337.45;2348.64;2320.17;2326.15;2326.15;3612050000
2021-06-11;2312.6;2335.81;2312.6;2335.81;2335.81;3204280000
2021-06-10;2327.98;2337.76;2305.71;2311.41;2311.41;3502480000
2021-06-09;2344.82;2350.7;2325.56;2327.13;2327.13;3902870000
2021-06-08;2319.57;2348.35;2316.17;2343.76;2343.76;3943870000
2021-06-07;2286.93;2321.64;2286.93;2319.18;2319.18;3835570000
2021-06-04;2281.07;2293.68;2277.44;2286.41;2286.41;3487070000
2021-06-03;2296.57;2296.57;2257;2279.25;2279.25;4579450000
2021-06-02;2295.66;2302.22;2285.05;2297.83;2297.83;4860930000
2021-06-01;2270.38;2298.72;2270.38;2294.74;2294.74;4122960000
2021-05-28;2273.82;2285.07;2264.92;2268.97;2268.97;4199270000
2021-05-27;2250.73;2277.62;2250.73;2273.07;2273.07;5201110000
2021-05-26;2207.35;2250.61;2207.35;2249.27;2249.27;3674490000
2021-05-25;2229.24;2247.81;2205.73;2205.75;2205.75;3420870000
2021-05-24;2223.05;2237.13;2218.15;2227.34;2227.34;2947400000
2021-05-21;2210.21;2236.83;2210.21;2215.27;2215.27;3344620000
2021-05-20;2194.69;2210.92;2184.41;2207.76;2207.76;3019060000
2021-05-19;2205.77;2205.77;2159.14;2193.64;2193.64;3485550000
2021-05-18;2227.92;2244.43;2210.43;2210.88;2210.88;3559790000
2021-05-17;2222.86;2227.46;2197.1;2227.12;2227.12;3307130000
2021-05-14;2171.13;2226.39;2171.13;2224.63;2224.63;3251920000
2021-05-13;2135.23;2185.24;2133.97;2170.95;2170.95;3687780000
2021-05-12;2205.02;2205.02;2132.25;2135.14;2135.14;3735080000
2021-05-11;2206.48;2215.69;2157.14;2206.99;2206.99;3593110000
2021-05-10;2271.09;2271.24;2212.59;2212.7;2212.7;3678970000
2021-05-07;2242.1;2271.81;2240.56;2271.63;2271.63;4013060000
2021-05-06;2240.21;2242.03;2205.59;2241.42;2241.42;4504860000
2021-05-05;2250.13;2260;2232.86;2241.37;2241.37;4029050000
2021-05-04;2275.1;2275.1;2225.7;2248.29;2248.29;4441080000
2021-05-03;2268.62;2288.57;2267.78;2277.45;2277.45;4061170000
2021-04-30;2292.49;2292.49;2259.3;2266.45;2266.45;4273680000
2021-04-29;2307.07;2322.91;2278.42;2295.46;2295.46;4288940000
2021-04-28;2301.1;2309.82;2291.28;2304.16;2304.16;3772390000
2021-04-27;2298.83;2309.8;2294.41;2301.27;2301.27;3703240000
2021-04-26;2275.34;2302.38;2275.34;2298.01;2298.01;3738920000
2021-04-23;2233.72;2281.22;2233.72;2271.86;2271.86;3568080000
2021-04-22;2240.87;2268.53;2227.49;2232.61;2232.61;4235040000
2021-04-20;2231.13;2231.13;2171.68;2188.21;2188.21;4338230000
2021-04-19;2261.11;2261.11;2219.05;2232;2232;3788020000
2021-04-16;2258.29;2273.15;2251.73;2262.67;2262.67;4157430000
2021-04-15;2249.42;2264.16;2240.75;2257.07;2257.07;4027680000
2021-04-14;2230.16;2272.85;2230.16;2247.72;2247.72;3976540000
2021-04-13;2233.99;2237.38;2208.2;2228.92;2228.92;3728440000
2021-04-12;2244.33;2244.33;2222.21;2233.78;2233.78;3578500000
2021-04-09;2241.97;2245.99;2231.03;2243.47;2243.47;3634910000
2021-04-08;2225.19;2243;2213.84;2242.6;2242.6;3901910000
2021-04-07;2259.15;2259.15;2217.78;2223.05;2223.05;4112640000
2021-04-06;2264.74;2280.37;2257.55;2259.15;2259.15;4027880000
2021-04-05;2280.8;2280.83;2253.94;2264.89;2264.89;3999760000
2021-04-01;2225.29;2253.9;2225.29;2253.9;2253.9;4151240000
2021-03-31;2200.03;2237.68;2200.03;2220.52;2220.52;4564980000
2021-03-31;2200.03;2237.68;2200.03;2220.52;2220.52;4564980000
2021-03-30;2158.59;2202.62;2151.55;2195.8;2195.8;4103570000
2021-03-29;2219.31;2223.19;2158.44;2158.68;2158.68;4619840000
2021-03-26;2190.88;2222.19;2177.9;2221.48;2221.48;5467850000
2021-03-25;2133.15;2190.89;2100.27;2183.12;2183.12;4940800000
2021-03-24;2192.95;2221.98;2134.12;2134.27;2134.27;4766990000
2021-03-23;2264.14;2264.14;2175.78;2185.69;2185.69;4645340000
2021-03-19;2267.65;2298.04;2247.57;2287.55;2287.55;7725050000
2021-03-18;2335.83;2340.55;2262.07;2267.59;2267.59;4043170000
2021-03-17;2315.14;2339.28;2289.84;2336.39;2336.39;4541620000
2021-03-16;2360.13;2360.13;2304.97;2319.52;2319.52;4604870000
2021-03-15;2352.79;2360.17;2337.13;2360.17;2360.17;4882190000
2021-03-12;2337.23;2354.2;2325.65;2352.79;2352.79;4469240000
2021-03-11;2287.94;2338.55;2287.94;2338.54;2338.54;5300010000
2021-03-10;2246.96;2299.46;2246.96;2285.68;2285.68;5827250000
2021-03-09;2204.8;2261.64;2204.8;2245.06;2245.06;5496340000
2021-03-08;2192.65;2233.34;2192.48;2202.98;2202.98;5852240000
2021-03-05;2149.43;2193.27;2085.12;2192.21;2192.21;6842570000
2021-03-04;2207.74;2217.05;2110.14;2146.92;2146.92;7142240000
2021-03-03;2232.5;2252.56;2207.62;2207.79;2207.79;6150790000
2021-03-02;2275.12;2275.12;2231.11;2231.51;2231.51;5493690000
2021-03-01;2203.03;2279.54;2203.03;2275.32;2275.32;5071540000
2021-02-26;2201.3;2232.29;2165.86;2201.05;2201.05;6512950000
2021-02-25;2283.85;2289.07;2196.52;2200.17;2200.17;6513060000
2021-02-24;2232.41;2286.49;2232.41;2284.38;2284.38;5942350000
2021-02-23;2248.42;2248.42;2169.08;2231.31;2231.31;6280650000
2021-02-22;2265.87;2276.33;2247.7;2251.07;2251.07;5870190000
2021-02-19;2218.82;2275.87;2218.82;2266.69;2266.69;4823940000
2021-02-18;2253.03;2253.03;2208.49;2218.39;2218.39;4773430000
2021-02-17;2271.96;2271.96;2226.98;2256.11;2256.11;4718280000
2021-02-16;2290.57;2310.09;2266.27;2272.89;2272.89;5037360000
2021-02-12;2284.66;2293.73;2264.38;2289.36;2289.36;4119260000
2021-02-11;2283.27;2303.63;2255.57;2285.32;2285.32;4570080000
2021-02-10;2300.68;2318.09;2266.66;2282.44;2282.44;4815380000
2021-02-09;2289.64;2309.43;2281.93;2299;2299;4554610000
2021-02-08;2234.35;2289.76;2234.35;2289.76;2289.76;4635030000
2021-02-05;2202.94;2233.33;2202.94;2233.33;2233.33;4838580000
2021-02-04;2160.77;2202.42;2160.77;2202.42;2202.42;4856670000
2021-02-03;2151.46;2163.36;2135.78;2159.7;2159.7;4846900000
2021-02-02;2127.31;2154.54;2126.45;2151.44;2151.44;5495370000
2021-02-01;2075.01;2130.69;2075.01;2126.16;2126.16;5392870000
2021-01-29;2106.78;2124.62;2066.59;2073.64;2073.64;6612570000
2021-01-28;2111.29;2138.2;2094.78;2106.61;2106.61;6937960000
2021-01-27;2146.66;2146.66;2088.01;2108.7;2108.7;9878040000
2021-01-26;2165.46;2183.01;2146.34;2149.86;2149.86;6029090000
2021-01-25;2168.72;2194.86;2135.22;2163.27;2163.27;6955860000
2021-01-22;2140.48;2168.8;2118.77;2168.76;2168.76;5080430000
2021-01-21;2161.3;2167.03;2138.03;2141.42;2141.42;4484460000
2021-01-20;2152.3;2173.73;2149.99;2160.62;2160.62;4551790000
2021-01-19;2125.51;2152.35;2125.51;2151.14;2151.14;4982940000
2021-01-15;2154.69;2154.69;2102.53;2123.2;2123.2;5353060000
2021-01-14;2113.62;2164.32;2113.62;2155.35;2155.35;5180140000
2021-01-13;2128.17;2131.42;2109.72;2111.97;2111.97;4590420000
2021-01-12;2091.79;2128.39;2091.79;2127.96;2127.96;4977210000
2021-01-11;2088.8;2095.4;2061.64;2091.01;2091.01;4450500000
2021-01-08;2098.45;2113.88;2064.61;2091.66;2091.66;4764180000
2021-01-07;2059.33;2099.26;2059.33;2096.89;2096.89;5080870000
2021-01-06;1980.29;2079.72;1980.29;2057.92;2057.92;6049970000
2021-01-05;1945.79;1988.76;1943.69;1979.11;1979.11;4582620000
2021-01-04;1975.78;1990.7;1927.15;1945.91;1945.91;5006680000
2020-12-31;1979.93;1981.41;1963.26;1974.86;1974.86;3172510000
2020-12-30;1961.72;1987.78;1961.72;1979.99;1979.99;3145200000
2020-12-29;1996.73;2001.7;1950.82;1959.36;1959.36;3387030000
2020-12-28;2013.49;2026.24;1996.25;1996.25;1996.25;3527460000
2020-12-24;2013.18;2013.97;1997.18;2003.95;2003.95;1885090000
2020-12-23;1991.1;2011.84;1991.1;2007.1;2007.1;3772630000
2020-12-22;1971.18;1992.5;1971.18;1989.88;1989.88;4023940000
2020-12-22;1971.18;1992.5;1971.18;1989.88;1989.88;4023940000
2020-12-21;1967.93;1970.67;1934.66;1970.33;1970.33;4732160000
2020-12-18;1978.89;1992.72;1965.67;1969.99;1969.99;7068340000
2020-12-17;1953.76;1978.05;1953.76;1978.05;1978.05;4184930000
2020-12-16;1961.26;1966.11;1947.05;1952.72;1952.72;4056950000
2020-12-15;1915.9;1960.81;1915.9;1959.76;1959.76;4360280000
2020-12-14;1914.15;1944.12;1913.86;1913.86;1913.86;4594920000
2020-12-11;1921.27;1926.73;1896.02;1911.7;1911.7;4367150000
2020-12-10;1901.34;1924.12;1887.69;1922.7;1922.7;4618240000
2020-12-09;1919.16;1935.27;1889.33;1902.15;1902.15;5209940000
2020-12-08;1890.57;1918.01;1881.7;1917.78;1917.78;4549670000
2020-12-07;1892.72;1897.44;1886.78;1891.25;1891.25;4788560000
2020-12-04;1849.98;1892.45;1849.98;1892.45;1892.45;5086370000
2020-12-03;1838.52;1860.35;1838.52;1848.7;1848.7;5091760000
2020-12-02;1833.08;1842.53;1817.02;1838.03;1838.03;5029620000
2020-12-01;1822.92;1848.02;1822.92;1836.05;1836.05;5403660000
2020-11-30;1854.87;1854.87;1813.56;1819.82;1819.82;6291400000
2020-11-27;1846.26;1855.27;1845.5;1855.27;1855.27;2778450000
2020-11-25;1852.62;1852.62;1831.95;1845.02;1845.02;4902560000
2020-11-24;1819.52;1862.17;1819.52;1853.53;1853.53;6267570000
2020-11-23;1787.24;1827.6;1787.24;1818.3;1818.3;5036290000
2020-11-20;1782.15;1787.39;1771.13;1785.34;1785.34;4218970000
2020-11-19;1769.25;1784.64;1764.2;1784.13;1784.13;4347200000
2020-11-18;1792.76;1805.2;1769.32;1769.32;1769.32;5274450000
2020-11-17;1783.09;1795.89;1755.34;1791.91;1791.91;4799570000
2020-11-16;1747.02;1785.34;1747.02;1785.34;1785.34;5281980000
2020-11-13;1710.05;1749.36;1710.05;1744.04;1744.04;4709670000
2020-11-12;1735.99;1735.99;1696.65;1708.47;1708.47;4890120000
2020-11-11;1738.88;1746.31;1722.22;1736.94;1736.94;4609970000
2020-11-10;1706.45;1741.83;1706.45;1737.01;1737.01;6024230000
2020-11-09;1652.11;1745.69;1652.11;1705.04;1705.04;8556610000
2020-11-06;1660.78;1667.15;1648.26;1648.26;1648.26;4833950000
2020-11-05;1616.65;1664.12;1616.65;1660.05;1660.05;4841190000
2020-11-04;1612.98;1631.31;1598.56;1615.08;1615.08;4783040000
2020-11-03;1571.95;1620.77;1571.95;1614.3;1614.3;4220070000
2020-11-02;1540.86;1568.59;1540.86;1568.59;1568.59;4310590000
2020-10-30;1559.69;1559.69;1526.22;1538.48;1538.48;4840450000
2020-10-29;1543.06;1566.39;1532.23;1561.58;1561.58;4903070000
2020-10-28;1586.77;1586.77;1542.54;1543.28;1543.28;5129860000
2020-10-27;1605.68;1609.53;1590.71;1590.71;1590.71;3946990000
2020-10-26;1635.22;1635.22;1586.89;1605.21;1605.21;3988080000
2020-10-23;1634.06;1641.48;1626.32;1640.5;1640.5;3646570000
2020-10-22;1604.95;1631.97;1603.96;1630.25;1630.25;4163630000
2020-10-21;1618.34;1621.88;1603.77;1603.78;1603.78;4097750000
2020-10-20;1620.57;1632.76;1615.99;1617.71;1617.71;3901260000
2020-10-19;1636.84;1647.05;1612.22;1613.63;1613.63;4086200000
2020-10-16;1638.48;1646.25;1633.8;1633.81;1633.81;4675890000
2020-10-15;1618.88;1641;1598.49;1638.88;1638.88;3717640000
2020-10-14;1637.97;1647.99;1621.56;1621.65;1621.65;3840630000
2020-10-13;1647.57;1647.57;1631.6;1636.85;1636.85;3605150000
2020-10-12;1642.46;1652.05;1637.35;1649.05;1649.05;3428970000
2020-10-09;1630.71;1645.04;1630.71;1637.55;1637.55;3939060000
2020-10-08;1615.27;1630.33;1615.27;1628.55;1628.55;3856190000
2020-10-07;1581.12;1614.61;1581.12;1611.04;1611.04;3807830000
2020-10-06;1584.49;1619.21;1577.29;1577.29;1577.29;4443380000
2020-10-05;1541.2;1582.66;1541.2;1581.96;1581.96;3686920000
2020-10-02;1527.59;1544.5;1498.11;1539.3;1539.3;3961550000
2020-10-01;1508.6;1531.92;1508.6;1531.2;1531.2;4070530000
2020-09-30;1504.84;1528.01;1498.29;1507.69;1507.69;4722530000
2020-09-29;1510.2;1512.22;1492.52;1504.73;1504.73;3651880000
2020-09-28;1477.43;1514.33;1477.43;1510.34;1510.34;3946060000
2020-09-25;1450.98;1478.95;1445.7;1474.91;1474.91;3792220000
2020-09-24;1450.84;1474.02;1432.57;1451.82;1451.82;4599470000
2020-09-23;1496.97;1503.98;1451.41;1451.46;1451.46;4364500000
2020-09-22;1486.05;1497.81;1474.49;1496.96;1496.96;3963300000
2020-09-21;1533.92;1533.92;1470.44;1485.25;1485.25;4828350000
2020-09-18;1544.34;1556.38;1519.76;1536.78;1536.78;7068700000
2020-09-17;1550.14;1550.14;1526.55;1542.6;1542.6;4371940000
2020-09-16;1539.27;1572.06;1539.27;1552.33;1552.33;4710030000
2020-09-15;1538.54;1551.02;1535.64;1538.15;1538.15;4051460000
2020-09-14;1499.38;1538.5;1499.38;1536.97;1536.97;3832130000
2020-09-14;1499.38;1538.5;1499.38;1536.97;1536.97;3832130000
2020-09-11;1508.8;1515.97;1484.95;1497.27;1497.27;3704450000
2020-09-10;1526.87;1543.43;1507.73;1507.75;1507.75;4192250000
2020-09-09;1505.09;1532.91;1505.09;1526.48;1526.48;3920830000
2020-09-08;1534.37;1534.37;1499.83;1504.59;1504.59;4665600000
2020-09-04;1546.64;1563.38;1501.52;1535.3;1535.3;4431440000
2020-09-03;1592.47;1592.47;1538.53;1544.68;1544.68;4898680000
2020-09-02;1578.78;1595.04;1567.43;1592.29;1592.29;4285190000
2020-09-01;1561.1;1578.58;1554.19;1578.58;1578.58;4083110000
2020-08-31;1577.55;1577.55;1561.88;1561.88;1561.88;4342290000
2020-08-28;1570.46;1578.34;1567.13;1578.34;1578.34;3855880000
2020-08-27;1561.36;1573.38;1555.27;1564.56;1564.56;3929560000
2020-08-26;1570.72;1572.57;1559.73;1560.19;1560.19;3754360000
2020-08-25;1572.65;1574.24;1556.78;1571.21;1571.21;3619300000
2020-08-24;1559.96;1568.73;1554.1;1568.47;1568.47;3728690000
2020-08-21;1563.37;1563.37;1545.36;1552.48;1552.48;3705420000
2020-08-20;1567.77;1570.38;1554.46;1564.3;1564.3;3642850000
2020-08-19;1570.44;1585.16;1569.98;1572.07;1572.07;3884480000
2020-08-18;1585.54;1585.54;1566.51;1569.77;1569.77;3881310000
2020-08-17;1579.48;1586.52;1575.84;1585.47;1585.47;3671290000
2020-08-14;1575.78;1583.48;1567.88;1577.88;1577.88;3193400000
2020-08-13;1580.26;1590.09;1575.96;1579.79;1579.79;3648810000
2020-08-12;1577.9;1595.12;1574.25;1583.25;1583.25;3768560000
2020-08-11;1587.57;1603.6;1570.7;1575.1;1575.1;5087650000
2020-08-10;1573.75;1593.83;1573.75;1584.67;1584.67;4318570000
2020-08-07;1542.52;1569.26;1539.52;1569.18;1569.18;4104860000
2020-08-06;1546.44;1550.47;1537.46;1544.62;1544.62;4267490000
2020-08-05;1521.79;1546.4;1521.79;1546.24;1546.24;4732220000
2020-08-04;1506.53;1517.22;1501.58;1517.21;1517.21;4621670000
2020-08-03;1485.49;1507.93;1483.37;1506.8;1506.8;4643640000
2020-07-31;1495.15;1495.15;1457.62;1480.43;1480.43;5117260000
2020-07-30;1499.2;1499.2;1475.16;1495.1;1495.1;4254010000
2020-07-29;1471.37;1501.86;1471.37;1500.63;1500.63;4676300000
2020-07-28;1484.37;1485.34;1469.55;1469.76;1469.76;4027890000
2020-07-27;1468.23;1484.66;1464.48;1484.65;1484.65;3963910000
2020-07-24;1488.67;1488.67;1466.1;1467.55;1467.55;3894900000
2020-07-23;1489.33;1507.24;1477.23;1490.2;1490.2;4290460000
2020-07-22;1486.43;1493.56;1478.88;1490.14;1490.14;4255190000
2020-07-21;1472.13;1496.73;1472.13;1487.51;1487.51;4547960000
2020-07-20;1471.67;1474.37;1461.3;1467.95;1467.95;3971200000
2020-07-17;1467.87;1482.4;1464.71;1473.32;1473.32;3993830000
2020-07-16;1473.78;1473.78;1460.08;1467.56;1467.56;3961230000
2020-07-15;1432.5;1485.05;1432.5;1478.27;1478.27;4669760000
2020-07-14;1403.13;1428.4;1393.9;1428.26;1428.26;4476170000
2020-07-13;1427.36;1452.32;1403.06;1403.57;1403.57;4890780000
2020-07-10;1398.92;1422.71;1395.65;1422.68;1422.68;4515340000
2020-07-09;1427.44;1427.83;1384.1;1398.92;1398.92;4829020000
2020-07-08;1416.36;1431.83;1402.18;1427.4;1427.4;4927700000
2020-07-07;1441.3;1441.3;1414.24;1416;1416;4563700000
2020-07-06;1435.95;1461.28;1435.95;1442.88;1442.88;4736450000
2020-07-02;1433.39;1459.41;1428.55;1431.86;1431.86;4190830000
2020-07-01;1443.29;1451.46;1423.65;1427.31;1427.31;4443130000
2020-06-30;1418.55;1444.12;1413.18;1441.37;1441.37;4696280000
2020-06-29;1383.04;1427.09;1381.04;1421.21;1421.21;4462770000
2020-06-26;1411.37;1411.37;1375.59;1378.78;1378.78;8098120000
2020-06-25;1388.41;1413.71;1375.37;1413.31;1413.31;4815420000
